"address_id","house_number","house_name","street","city","county","post_code","Address_ID"
8978938299,1132,"The Randolph","Wimbledon Park Road","Dudley","Derbyshire","CR1 2AA","AD00751"
1780459041,793,"Cathedral Quarter","Addison Road","Dudley","Kent","FY1 2AA","AD00752"
6521387413,906,"The Lansdowne","Barnsbury Road","Cambridge","Shropshire","CV1 3AA","AD00753"
5572274178,483,"The Broadway","Marylebone High Street","Milton Keynes","Northumberland","RG1 1AA","AD00754"
7454965423,635,"The Residence","Highbury Fields","Luton","Northamptonshire","S1 3AA","AD00755"
7448656317,374,"Fossgate","Barons Court Road","Nottingham","Greater London","NG1 1AA","AD00756"
8754468655,84,"Moda Living","Randolph Crescent","Wolverhampton","Gloucestershire","LU1 1AA","AD00757"
7898504968,767,"Smithfield","Bloomsbury Square","Milton Keynes","Cheshire","RG1 2AA","AD00758"
2261961766,149,"Market Square","Chipping Norton Street","Sunderland","East Riding of Yorkshire","DN1 3AA","AD00759"
683208306,711,"Milkstone Road","Marylebone High Street","Oxford","Greater Manchester","NG1 3AA","AD00760"
6403243977,721,"The Sands","Addison Road","Watford","City of London","CB1 3AA","AD00761"
6484058423,535,"The Rows","The Crescent","Coventry","Shropshire","CA1 3AA","AD00762"
4030705766,753,"The Bottle Yard Studios","Wimbledon Park Road","Wakefield","Wiltshire","SP1 1AA","AD00763"
4118670194,968,"Crusader Court","Fitzroy Square","Exeter","City of London","CH1 1AA","AD00764"
247038547,663,"The Assissi Apartments","Sutherland Avenue","Brighton","West Midlands","NR1 3AA","AD00765"
3533287289,1470,"The Brewery Wharf","Chipping Norton Street","Newcastle upon Tyne","Nottinghamshire","OL1 1AA","AD00766"
1762058014,1406,"Crusader Court","Marylebone High Street","Swindon","Essex","WV1 3AA","AD00767"
5637175357,934,"The Light","Randolph Crescent","Derby","Rutland","SO1 2AA","AD00768"
5676121513,1189,"The BH1 Apartments","Bramerton Street","Sunderland","Merseyside","GL1 2AA","AD00769"
9163281449,207,"Sutton Harbour","Parsons Green Lane","Ipswich","Lincolnshire","M1 3AA","AD00770"
7246004521,1412,"Brindleyplace","Sutherland Avenue","Newcastle upon Tyne","Isle of Wight","S1 2AA","AD00771"
3150124832,740,"The Quadrant","Highbury Fields","Crawley","Dorset","SP1 2AA","AD00772"
4254614063,650,"Smithfield","Randolph Crescent","Coventry","Cumbria","PE1 3AA","AD00773"
5704364586,1478,"The Triangle","Canonbury Grove","Blackburn","Wiltshire","M1 2AA","AD00774"
1087988195,217,"Bradshawgate","Highbury Fields","Bradford","Durham","NN1 3AA","AD00775"
689880359,923,"The Rufus Centre","Park Avenue Road","Wakefield","Rutland","PL1 1AA","AD00776"
7921245706,1239,"Cathedral Green","Canonbury Grove","Milton Keynes","Herefordshire","OL1 2AA","AD00777"
9075744161,1162,"Kampus","Askew Road","Plymouth","Merseyside","LU1 2AA","AD00778"
8453075670,266,"The Beacon","The Boltons","Bolton","Gloucestershire","FY1 3AA","AD00779"
3158626160,200,"Humber Street","Addison Road","Blackburn","Staffordshire","HU1 2AA","AD00780"
4861121140,699,"The Headrow","Margravine Road","Portsmouth","Lincolnshire","M1 1AA","AD00781"
5628987204,244,"Quayside Quays","Marylebone High Street","Oxford","Hertfordshire","IP1 2AA","AD00782"
1355532701,1452,"The Close","Wilton Road","York","Derbyshire","BS1 1AA","AD00783"
1469274760,924,"Moda Living","Lauderdale Road","Chester","Lancashire","LE1 3AA","AD00784"
9178603218,554,"Bradshawgate","Randolph Crescent","Crawley","Shropshire","SR1 1AA","AD00785"
3013209038,130,"The Elements","Barnsbury Road","Lincoln","Durham","BD1 3AA","AD00786"
9177513630,858,"The Waterfront","Elgin Avenue","Plymouth","Durham","CA1 3AA","AD00787"
8676644667,885,"Porter Valley","Sutherland Avenue","Stoke-on-Trent","Norfolk","EX1 2AA","AD00788"
5522788089,1274,"The Park","Thornhill Road","Stoke-on-Trent","North Yorkshire","WD1 1AA","AD00789"
5272915917,82,"Rochdale Exchange","Thornhill Road","Salisbury","Lincolnshire","BH1 1AA","AD00790"
7653236065,1211,"Cathedral Quarter","Margravine Road","Southampton","Devon","S1 2AA","AD00791"
5698269017,994,"The Triangle","Randolph Crescent","Northampton","Suffolk","TS1 2AA","AD00792"
4950938053,623,"Friargate","The Boltons","Bolton","Lincolnshire","MK1 2AA","AD00793"
5646899745,936,"Bede House","Parsons Green Lane","Sheffield","Wiltshire","CR1 1AA","AD00794"
130807796,1460,"The Cube","The Crescent","Swindon","Norfolk","SN1 3AA","AD00795"
5284003330,1149,"Finzels Reach","Fitzroy Square","Blackburn","Hampshire","WV1 1AA","AD00796"
6305383553,1460,"The General Hospital Quarter","Margravine Road","Dudley","Merseyside","BS1 2AA","AD00797"
6248800626,1104,"Abington Street","Wimbledon Park Road","Newcastle upon Tyne","Hertfordshire","WV1 3AA","AD00798"
1317880412,680,"The Buttermarket","Wimbledon Park Road","Nottingham","Merseyside","M1 2AA","AD00799"
6742021845,174,"The BH1 Apartments","The Crescent","Exeter","City of London","PL1 3AA","AD00800"
5616582476,1410,"The Hive","Thornhill Road","Manchester","Greater London","CR1 2AA","AD00801"
6748005167,402,"County Oak","Notting Hill Gate","Wakefield","Berkshire","FY1 1AA","AD00802"
7771232442,165,"The Quays","Highbury Fields","Nottingham","Staffordshire","OL1 1AA","AD00803"
3614527778,1407,"The Market Place","Park Avenue Road","Coventry","West Yorkshire","DN1 2AA","AD00804"
6686925454,1325,"Cassiobury Park","Church Street","Doncaster","South Yorkshire","PL1 1AA","AD00805"
8905732798,1371,"Rochdale Exchange","Askew Road","Birmingham","South Yorkshire","PE1 2AA","AD00806"
7121986280,252,"Humber Street","Fitzroy Square","Swindon","Devon","WF1 2AA","AD00807"
8422770571,555,"The Lexington","Thornhill Road","Milton Keynes","Greater Manchester","B1 1AA","AD00808"
8108855187,909,"The Promenade Apartments","Addison Road","Leicester","Isle of Wight","WV1 1AA","AD00809"
7313126344,175,"The Drapery","Kensington Palace Gardens","Peterborough","Bedfordshire","DE1 2AA","AD00810"
1516063880,496,"Kemp Town","Wilton Road","Bournemouth","Cheshire","HU1 2AA","AD00811"
185502601,1284,"The Forbury","Askew Road","Peterborough","Worcestershire","S1 2AA","AD00812"
874916925,645,"The Forbury","Notting Hill Gate","Bolton","Lincolnshire","HU1 2AA","AD00813"
4497400948,983,"The Leverton","Sutherland Avenue","Liverpool","Dorset","YO1 1AA","AD00814"
137898363,447,"Friargate","Notting Hill Gate","Leicester","Kent","WV1 1AA","AD00815"
4870732661,474,"Sutton Harbour","Park Avenue Road","Doncaster","Northumberland","SN1 3AA","AD00816"
7058344108,94,"Tombland","Addison Road","Coventry","Cambridgeshire","NG1 1AA","AD00817"
5707773,145,"The Rows","Lyttelton Road","Brighton","Kent","SR1 3AA","AD00818"
3446451781,61,"The Pumphouse","Barnsbury Road","Rochdale","Gloucestershire","CH1 2AA","AD00819"
6318499563,979,"The Park","Gillespie Road","Luton","Staffordshire","WF1 3AA","AD00820"
5130433041,297,"Tombland","Weltjie Road","Birmingham","Surrey","CB1 3AA","AD00821"
3253982955,694,"City Park","Bloomsbury Square","Gloucester","Derbyshire","BL1 3AA","AD00822"
55756727,910,"The Drapery","Margravine Road","Luton","South Yorkshire","WF1 2AA","AD00823"
281155496,150,"The Centre MK","Church Street","Exeter","South Yorkshire","CV1 3AA","AD00824"
8209211862,1218,"Cassiobury Park","Askew Road","Norwich","Staffordshire","BS1 2AA","AD00825"
2263475,283,"County Oak","Chipping Norton Street","Luton","Leicestershire","M1 1AA","AD00826"
5500504754,614,"The Big One Apartments","Marylebone High Street","Blackburn","East Riding of Yorkshire","BS1 2AA","AD00827"
2146978635,1006,"City Park","Barons Court Road","Wakefield","Lancashire","SO1 2AA","AD00828"
1743433115,29,"The Exchange","Sutherland Avenue","Stoke-on-Trent","West Yorkshire","BN1 3AA","AD00829"
5206507822,1099,"Milkstone Road","Canonbury Grove","Peterborough","Buckinghamshire","DN1 3AA","AD00830"
5640697571,489,"The Workstation","Church Street","Blackburn","North Yorkshire","SO1 3AA","AD00831"
8191097230,83,"The Potteries Shopping Centre","Wimbledon Park Road","Middlesbrough","Berkshire","PL1 2AA","AD00832"
3392150886,1089,"The Pumphouse","Wimbledon Park Road","York","Gloucestershire","CH1 1AA","AD00833"
2956339559,518,"Friar Street","Weltjie Road","Exeter","Worcestershire","M1 1AA","AD00834"
6116292186,633,"Sovereign Square","Notting Hill Gate","Wakefield","Buckinghamshire","FY1 2AA","AD00835"
2431136809,400,"Cathedral Square","The Crescent","Bolton","Lincolnshire","LN1 3AA","AD00836"
5921794120,510,"The Deep","Marylebone High Street","Leicester","Berkshire","WV1 3AA","AD00837"
2781082988,725,"Lakeside Village","Barons Court Road","Plymouth","Greater Manchester","CA1 1AA","AD00838"
1687340919,1312,"Gunwharf Quays","Notting Hill Gate","Norwich","Cornwall","NN1 2AA","AD00839"
6778728353,1393,"Southgate","Parsons Green Lane","Newcastle upon Tyne","Northumberland","M1 3AA","AD00840"
8237918673,226,"The Lumen","Notting Hill Gate","Cambridge","Nottinghamshire","LN1 1AA","AD00841"
1721108882,756,"The Strait","Highbury Fields","Manchester","Buckinghamshire","IP1 2AA","AD00842"
9899947016,1244,"Church Wharf","Addison Road","Nottingham","Oxfordshire","BS1 3AA","AD00843"
5190435679,406,"Bradshawgate","Randolph Crescent","Southampton","City of London","FY1 3AA","AD00844"
3240361507,1491,"Waterfront","The Boltons","Kingston upon Hull","Cambridgeshire","PE1 1AA","AD00845"
9455746700,1418,"Cathedral Quarter","The Crescent","Coventry","Herefordshire","M1 1AA","AD00846"
9949030218,468,"The Malago Estate","Lyttelton Road","Manchester","East Riding of Yorkshire","WD1 1AA","AD00847"
6441733250,268,"Bradshawgate","Fitzroy Square","Blackpool","Bedfordshire","CA1 2AA","AD00848"
43715540,240,"Sutton Harbour","Kensington Palace Gardens","Milton Keynes","Buckinghamshire","NG1 1AA","AD00849"
6154182996,791,"The Headrow","Sutherland Avenue","Watford","Herefordshire","NG1 3AA","AD00850"
2036285236,393,"The Headrow","Canonbury Grove","Swindon","Oxfordshire","FY1 2AA","AD00851"
3328868402,702,"The Exchange","Alverstone Street","Stoke-on-Trent","South Yorkshire","GL1 2AA","AD00852"
9190410300,451,"The Hive","Barnsbury Road","Portsmouth","West Midlands","BL1 2AA","AD00853"
6267170756,68,"One Park Lane","Highbury Fields","Blackpool","Northumberland","B1 3AA","AD00854"
9715929583,694,"The Promenade Apartments","Randolph Crescent","Blackburn","Cheshire","SR1 2AA","AD00855"
3893812490,36,"Waterdale","Parsons Green Lane","Sheffield","Nottinghamshire","B1 1AA","AD00856"
5999597722,194,"The Randolph","Randolph Crescent","Blackpool","Essex","BN1 2AA","AD00857"
1944334378,324,"The Grafton","Highbury Fields","Birmingham","Rutland","NE1 2AA","AD00858"
2225877599,1278,"The Curve","Bramerton Street","Luton","North Yorkshire","LN1 2AA","AD00859"
6363742099,1157,"The Triangle","The Boltons","Salisbury","West Yorkshire","S1 1AA","AD00860"
932646247,497,"The Pumphouse","Bramerton Street","Gloucester","Gloucestershire","YO1 3AA","AD00861"
3143606231,462,"Wapping Wharf","Wilton Road","Stoke-on-Trent","Essex","MK1 3AA","AD00862"
7845401722,586,"The Promenade Apartments","Elgin Avenue","Nottingham","East Sussex","TS1 3AA","AD00863"
1504838939,1294,"Middlehaven","Barnsbury Road","Leeds","Berkshire","ST1 3AA","AD00864"
5282402645,1005,"The Promenade Apartments","Highbury Fields","Brighton","Herefordshire","CH1 1AA","AD00865"
1673061737,860,"The Workstation","Weltjie Road","Birmingham","Cornwall","CV1 2AA","AD00866"
1227191111,191,"The Beacon","Church Street","Coventry","Derbyshire","IP1 2AA","AD00867"
1962003167,966,"The General Hospital Quarter","Sutherland Avenue","Milton Keynes","Buckinghamshire","BH1 3AA","AD00868"
8952602749,362,"The Ruskin","Gillespie Road","Peterborough","West Yorkshire","HU1 3AA","AD00869"
4464866700,702,"The Brewery Wharf","Wimbledon Park Road","Leeds","Bedfordshire","LU1 3AA","AD00870"
4791698398,931,"Bede House","Lyttelton Road","Newcastle upon Tyne","Cheshire","YO1 1AA","AD00871"
198404883,772,"The Light","Margravine Road","Stoke-on-Trent","Rutland","BL1 2AA","AD00872"
437656322,1240,"Gunwharf Quays","Lyttelton Road","Rochdale","Suffolk","WV1 1AA","AD00873"
6435720681,1049,"High Street","Weltjie Road","Gloucester","Hampshire","BN1 2AA","AD00874"
142317438,749,"Highcross Leicester","Wimbledon Park Road","Southampton","Shropshire","LU1 2AA","AD00875"
461156067,540,"The Unity Building","Sutherland Avenue","Plymouth","Northumberland","S1 3AA","AD00876"
6346868403,512,"The Custard Factory","Alverstone Street","Stoke-on-Trent","Cheshire","LN1 2AA","AD00877"
7382564983,496,"The Interchange","Lauderdale Road","Blackburn","Bedfordshire","BN1 1AA","AD00878"
2282902033,647,"The Point","Barnsbury Road","Lincoln","Cheshire","YO1 3AA","AD00879"
3706369737,274,"Leopold Square","Wimbledon Park Road","Southampton","Derbyshire","EX1 3AA","AD00880"
7150879683,242,"Kemp Town","The Crescent","Watford","Kent","EX1 2AA","AD00881"
6993231239,976,"Church Wharf","Canonbury Grove","Coventry","Lincolnshire","OX1 3AA","AD00882"
9215320474,725,"The Holbeck","Church Street","Lincoln","Norfolk","NE1 3AA","AD00883"
9696025629,742,"The Quays","Chipping Norton Street","Blackburn","Gloucestershire","DN1 1AA","AD00884"
4689206104,233,"The Broadway","The Crescent","Middlesbrough","Leicestershire","M1 3AA","AD00885"
2563721997,788,"Crusader Court","Sutherland Avenue","Sunderland","Isle of Wight","DE1 1AA","AD00886"
3237004200,401,"The Liver Building","Marylebone High Street","Gloucester","Norfolk","LN1 3AA","AD00887"
7898581989,1363,"The Hoe Apartment Hotel","Wilton Road","Cambridge","Warwickshire","RG1 1AA","AD00888"
1635510430,769,"The Quadrant","Barons Court Road","Lincoln","Greater London","WF1 3AA","AD00889"
4086633965,1042,"Brayford Pool","The Crescent","Stoke-on-Trent","Northamptonshire","BS1 1AA","AD00890"
2607533902,588,"The Mailbox","Alverstone Street","Wolverhampton","West Midlands","OL1 3AA","AD00891"
2680449444,824,"The Moor","Park Avenue Road","Oxford","Bedfordshire","NN1 1AA","AD00892"
5686984336,651,"The Exchange","Wimbledon Park Road","Manchester","Somerset","MK1 1AA","AD00893"
3202921118,420,"The Lansdowne","Parsons Green Lane","Leeds","Gloucestershire","OL1 1AA","AD00894"
1162177136,1198,"Tombland","Notting Hill Gate","Chester","Merseyside","NG1 3AA","AD00895"
9835152829,810,"Porter Valley","Parsons Green Lane","Salisbury","Berkshire","LU1 1AA","AD00896"
1719359016,137,"Bede House","Addison Road","Sheffield","West Sussex","EX1 2AA","AD00897"
8808163040,655,"The Lexington","Lyttelton Road","York","Berkshire","DY1 1AA","AD00898"
2640900544,479,"Sutton Harbour","The Crescent","Sunderland","Durham","RG1 2AA","AD00899"
582913691,190,"St. Annes Way","Alverstone Street","Oxford","Somerset","BL1 2AA","AD00900"
1867809079,17,"The General Hospital Quarter","Kensington Palace Gardens","Luton","Dorset","ST1 1AA","AD00901"
9181914202,1480,"Edgbaston Park","Barons Court Road","Peterborough","Bristol","BH1 2AA","AD00902"
646725,804,"Kampus","Highbury Fields","Manchester","South Yorkshire","B1 3AA","AD00903"
594609321,886,"Rochdale Exchange","Elgin Avenue","Gloucester","Greater Manchester","PE1 3AA","AD00904"
1776479718,836,"The Norwich Lanes","Barons Court Road","Milton Keynes","Durham","NG1 2AA","AD00905"
5909118722,261,"The Ascent","Randolph Crescent","Bristol","Durham","GL1 1AA","AD00906"
9149868527,387,"Bathurst Buildings","Barnsbury Road","Reading","Berkshire","LN1 2AA","AD00907"
4136554117,1156,"City Park","Askew Road","Salisbury","Northamptonshire","DN1 3AA","AD00908"
772106983,845,"Brayford Pool","Alverstone Street","Plymouth","Norfolk","PL1 3AA","AD00909"
7953792583,215,"Jericho Road","Addison Road","Coventry","Durham","OL1 2AA","AD00910"
5018903015,655,"The Headrow","Fitzroy Square","Gloucester","Staffordshire","IP1 3AA","AD00911"
2753344116,1498,"The Malago Estate","Barnsbury Road","Northampton","Buckinghamshire","HU1 2AA","AD00912"
8185971382,263,"Bathurst Buildings","The Boltons","Watford","Norfolk","BL1 1AA","AD00913"
5149635839,31,"The Distillery","Gillespie Road","Bradford","Norfolk","DN1 3AA","AD00914"
5725711366,513,"Sovereign Square","Bloomsbury Square","Portsmouth","Kent","SP1 2AA","AD00915"
139471871,870,"Transporter Bridge Apartments","The Crescent","Plymouth","West Sussex","SP1 3AA","AD00916"
9820420768,1140,"Tombland","Wimbledon Park Road","Norwich","Greater London","CA1 3AA","AD00917"
8935197564,854,"Fossgate","The Crescent","Birmingham","South Yorkshire","BS1 3AA","AD00918"
390737267,137,"Southgate","Addison Road","Salisbury","Kent","BS1 1AA","AD00919"
3085923357,580,"The Ascent","Chipping Norton Street","Cambridge","North Yorkshire","SP1 3AA","AD00920"
3422491988,834,"The Elements","Parsons Green Lane","Middlesbrough","Cheshire","BL1 1AA","AD00921"
4613988640,1030,"The Sands","Church Street","Ipswich","Rutland","PL1 2AA","AD00922"
9364685350,1291,"Friar Street","Kensington Palace Gardens","Kingston upon Hull","Kent","DE1 3AA","AD00923"
1967109532,375,"The Avenue","Addison Road","Derby","Buckinghamshire","CB1 2AA","AD00924"
9275150125,455,"Fisherton Street","Alverstone Street","Crawley","Cornwall","YO1 3AA","AD00925"
6271199747,291,"Cathedral Square","Barnsbury Road","Chester","Merseyside","YO1 3AA","AD00926"
567040011,859,"The Strait","Wimbledon Park Road","Bournemouth","Leicestershire","BS1 1AA","AD00927"
3882639954,537,"One Park Lane","Church Street","Swindon","Wiltshire","NR1 3AA","AD00928"
6968749165,1345,"Northern Spire","Lauderdale Road","Carlisle","East Riding of Yorkshire","IP1 1AA","AD00929"
1471371751,1290,"The Malago Estate","Notting Hill Gate","Kingston upon Hull","Gloucestershire","DE1 2AA","AD00930"
9623219598,699,"The Rufus Centre","Church Street","Blackburn","Hertfordshire","S1 1AA","AD00931"
847683591,588,"The Pumphouse","Wilton Road","Bournemouth","Kent","CH1 3AA","AD00932"
4145227425,147,"The Bottle Yard Studios","Parsons Green Lane","York","Shropshire","BN1 2AA","AD00933"
7925297603,443,"Minster Court","Thornhill Road","Doncaster","Warwickshire","GL1 1AA","AD00934"
5861032920,1422,"Gunwharf Quays","Alverstone Street","Plymouth","Greater Manchester","SP1 1AA","AD00935"
4588641549,317,"The Strand","Barons Court Road","Northampton","Bristol","NR1 2AA","AD00936"
6972845386,1353,"The Silk Mill","Bloomsbury Square","Southampton","Hampshire","B1 3AA","AD00937"
9269008126,1346,"Brayford Pool","Canonbury Grove","Salisbury","Suffolk","B1 2AA","AD00938"
727867733,362,"The Big One Apartments","Parsons Green Lane","Derby","Greater London","S1 2AA","AD00939"
2800653086,557,"The Elements","Marylebone High Street","Bolton","City of London","NN1 1AA","AD00940"
3992427870,1304,"Kampus","Bramerton Street","Reading","North Yorkshire","TS1 2AA","AD00941"
74389491,1263,"The Sands","Church Street","Dudley","Wiltshire","MK1 1AA","AD00942"
